assessmentId,partner,product,recipient,period,industry,grade,sectionName,subsectionName,questionNumber,questionText,answerType,answer,answerOptions,parentQuestion,followupTrigger,evaluationGrade,evaluationScore,evaluationComment
110722,AM International,Growth Development V,rich@am.international.org,2024,Consulting,65,Modern Slavery and Similar Workplace Risks within Your Organization,Corporate Compliance Management,1.1.1,"Is your organization currently aware of any slavery, servitude, forced or compulsory labor, and/or human trafficking in any part of the organization’s business (including all sites, facilities, or operational locations) operations or supply chain (including all suppliers)?",Open,Sed magna ullamcorper lectus nec sagittis vel.,,,,,,
110722,AM International,Growth Development V,rich@am.international.org,2024,Consulting,65,Modern Slavery and Similar Workplace Risks within Your Organization,Corporate Compliance Management,1.1.2,"Have there been instances of suspected slavery, servitude, forced or compulsory labor, and/or human trafficking in any part of your organization’s business operations (including all sites, facilities, or operational locations) or supply chain (including all suppliers) in the past 24 months?",Open,Platea leo pharetra semper leo risus vel curabitur semper.,,,,,,
110722,AM International,Growth Development V,rich@am.international.org,2024,Consulting,65,Modern Slavery and Similar Workplace Risks within Your Organization,Corporate Compliance Management,1.1.3,"Has your organization or any of its key officers and directors ever been sued in any court in any country or the subject of any administrative or regulatory investigative action in any country for the alleged use of forced labor or human trafficking in any of its sites, facilities, or operational locations?",Open,Blandit velit taciti volutpat cubilia phasellus elementum efficitur.,,,,,,
110722,AM International,Growth Development V,rich@am.international.org,2024,Consulting,65,Modern Slavery and Similar Workplace Risks within Your Organization,Corporate Compliance Management,1.1.4,"Does your organization currently have any operations or workers, whether employees or contract workers, in the following countries: North Korea Eritrea Burundi Central African Republic Afghanistan Mauritania South Sudan Pakistan Cambodia Iran",Open,Molestie nascetur purus imperdiet scelerisque natoque ex tempor.,,,,,,
110722,AM International,Growth Development V,rich@am.international.org,2024,Consulting,65,Modern Slavery and Similar Workplace Risks within Your Organization,Corporate Compliance Management,1.1.5,"Did your organization have any operations or workers, whether employees or contract workers, in any of the following 10 Countries in the past 24 months? North Korea Eritrea Burundi Central African Republic Afghanistan Mauritania South Sudan Pakistan Cambodia Iran",Open,Fringilla integer sem nunc eget libero faucibus.,,,,,,
110722,AM International,Growth Development V,rich@am.international.org,2024,Consulting,65,Modern Slavery and Similar Workplace Risks within Your Organization,Corporate Compliance Management,1.1.6,"Does your organization have any operations or workers, whether employees or contract workers, in any of the countries where the risks of modern slavery and human trafficking are high? See the attached reference file for the list of countries",Open,Aptent porta sagittis hendrerit vehicula tempor vivamus commodo bibendum.,,,,,,
110722,AM International,Growth Development V,rich@am.international.org,2024,Consulting,65,Modern Slavery and Similar Workplace Risks within Your Organization,Corporate Compliance Management,1.1.7,"Did your organization have any operations or workers, whether employees or contract workers, in the past 24 months in any of the countries where the risks of modern slavery and human trafficking are high? See the attached reference file for the list of countries",Open,Netus dui sit sed auctor semper suscipit mollis nulla diam.,,,,,,
110722,AM International,Growth Development V,rich@am.international.org,2024,Consulting,65,Modern Slavery and Similar Workplace Risks within Your Organization,Corporate Compliance Management,1.1.8,"In the past 24 months, has your organization used migrant workers, whether as employees or contract workers and whether on a permanent or seasonal basis, in any of its business operations?",Open,Id ad blandit orci donec bibendum.,,,,,,
110722,AM International,Growth Development V,rich@am.international.org,2024,Consulting,65,Modern Slavery and Similar Workplace Risks within Your Organization,Corporate Compliance Management,1.1.9,Has your organization adopted an anti-slavery and anti-human trafficking transparency statement?,Open,Auctor senectus phasellus quisque volutpat habitasse magna.,,,,,,
110722,AM International,Growth Development V,rich@am.international.org,2024,Consulting,65,Modern Slavery and Similar Workplace Risks within Your Organization,Corporate Compliance Management,1.1.10,"Does your organization have a written policy, a separate policy or included in an ethical trading policy or Code of Conduct, in place that prohibits modern slavery, including all forms of forced labor, bonded labor, child labor, and human trafficking, in its operations and those of its suppliers?",Open,Fusce lobortis volutpat neque; curae dui at est natoque ad.,,,,,,
110722,AM International,Growth Development V,rich@am.international.org,2024,Consulting,65,Modern Slavery and Similar Workplace Risks within Your Organization,Corporate Compliance Management,1.1.11,"Does your organization currently have a program in place to ensure that modern slavery and human trafficking do not exist in your business operations and supply chain, including those business operations and suppliers located outside of your organization’s home country?",Open,Euismod ultrices libero elementum pretium; sagittis tempus proin.,,,,,,
110722,AM International,Growth Development V,rich@am.international.org,2024,Consulting,65,Modern Slavery and Similar Workplace Risks within Your Organization,Corporate Compliance Management,1.1.12,Has the responsibility for addressing modern slavery and human trafficking been formally assigned to your organization’s board of directors or comparable governing body?,Open,Amet maecenas lectus quam ante mus morbi mollis.,,,,,,
110722,AM International,Growth Development V,rich@am.international.org,2024,Consulting,65,Modern Slavery and Similar Workplace Risks within Your Organization,Corporate Compliance Management,1.1.13,Has the responsibility for addressing modern slavery and human trafficking been delegated by your organization’s board of directors or comparable governing body to someone or some group within your organization?,Open,Eu nibh primis lacus suscipit convallis aptent vulputate sed vivamus.,,,,,,
110722,AM International,Growth Development V,rich@am.international.org,2024,Consulting,65,Modern Slavery and Similar Workplace Risks within Your Organization,Corporate Compliance Management,1.1.14,"If your organization works with labor providers, does your organization conduct due diligence reviews of these providers prior to using their services to, at a minimum, verify that each provider is a legitimate and registered business entity?",Open,Malesuada maecenas et sollicitudin lobortis sapien tempor.,,,,,,
110722,AM International,Growth Development V,rich@am.international.org,2024,Consulting,65,Modern Slavery and Similar Workplace Risks within Your Organization,Corporate Compliance Management,1.1.15,"If your organization works with labor providers, does your organization have Service Level Agreements in place with these providers outlining their responsible labor sourcing responsibilities?",Open,"Bibendum nunc ex lobortis, libero viverra elit hac bibendum mi.",,,,,,
110722,AM International,Growth Development V,rich@am.international.org,2024,Consulting,65,Modern Slavery and Similar Workplace Risks within Your Organization,Corporate Compliance Management,1.1.16,"Does your organization have written policies and procedures and other formal processes in place to identify, investigate, and remediate the risk of any instances of modern slavery within your organization?",Open,Id facilisis tortor dictumst condimentum sem tristique.,,,,,,
110722,AM International,Growth Development V,rich@am.international.org,2024,Consulting,65,Modern Slavery and Similar Workplace Risks within Your Organization,Corporate Compliance Management,1.1.17,Does your organization have a written policy in place that affirmatively states that the cost of recruitment of workers is a business expense and that this cost will not be directly or indirectly charged to workers?,Open,Ipsum velit lobortis curae; mi netus orci vivamus.,,,,,,
110722,AM International,Growth Development V,rich@am.international.org,2024,Consulting,65,Modern Slavery and Similar Workplace Risks within Your Organization,Corporate Compliance Management,1.1.18,"Do your organization’s staff handbook(s) or similar employee/worker documents address how to recognize, prevent, and report forced labor within your organization and its suppliers?",Open,Tempor quis duis sagittis donec malesuada ante.,,,,,,
110722,AM International,Growth Development V,rich@am.international.org,2024,Consulting,65,Modern Slavery and Similar Workplace Risks within Your Organization,Corporate Compliance Management,1.1.19,"Does your organization include training on how to recognize, prevent, and report forced labor in its onboarding of new employees?",Open,Tempor lacus egestas ridiculus elit senectus urna proin.,,,,,,
110722,AM International,Growth Development V,rich@am.international.org,2024,Consulting,65,Modern Slavery and Similar Workplace Risks within Your Organization,Corporate Compliance Management,1.1.20,"Does your organization provide live or online training to your employees on modern slavery risks, including how to recognize, prevent, and report forced labor within your organization, at least once every 12 months?",Open,Primis pharetra neque; mattis eu cras lorem sollicitudin ligula.,,,,,,
110722,AM International,Growth Development V,rich@am.international.org,2024,Consulting,65,Modern Slavery and Similar Workplace Risks within Your Organization,Corporate Compliance Management,1.1.21,Does your organization provide specific training to staff that may visit suppliers on how to spot signs that may be indicative of modern slavery and similar worker exploitation?,Open,Ut blandit habitant ridiculus nisi dapibus adipiscing.,,,,,,
110722,AM International,Growth Development V,rich@am.international.org,2024,Consulting,65,Modern Slavery and Similar Workplace Risks within Your Organization,Corporate Compliance Management,1.1.22,"Does your organization provide specific training for its internal recruiters in your organization’s processes for recognizing, preventing, and reporting forced labor, labor trafficking, and other forms of third-party labor exploitation?",Open,Elit consequat elit eget metus; suspendisse velit tortor euismod! Odio vitae eu felis enim ullamcorper lobortis.,,,,,,
110722,AM International,Growth Development V,rich@am.international.org,2024,Consulting,65,Modern Slavery and Similar Workplace Risks within Your Organization,Audits,1.2.1,"Has your organization completed any responsible sourcing audits in the past 12 months, whether conducted by an independent audit firm or by internal resources, that included an audit of modern slavery, forced labor human trafficking, and other worker exploitation risk issues in both your organization’s business operations and supply chain?",Open,Facilisi purus fusce ornare molestie ut metus lacus phasellus.,,,,,,
110722,AM International,Growth Development V,rich@am.international.org,2024,Consulting,65,Modern Slavery and Similar Workplace Risks within Your Organization,Employment Conditions,1.3.1,"Are any original identity-related documents (e.g., passports, birth certificates, national identity cards) of workers, whether employees or contract workers, retained by your organization or someone acting on behalf of your organization?",Open,Massa malesuada tempus rutrum posuere egestas turpis vitae.,,,,,,
110722,AM International,Growth Development V,rich@am.international.org,2024,Consulting,65,Modern Slavery and Similar Workplace Risks within Your Organization,Employment Conditions,1.3.2,"Are workers, whether employees or contract workers, required to lodge any “security deposits” (e.g., financial or personal property) or pay any recruitment fees to your organization or someone acting on behalf of your organization?",Open,"Magna nec nullam, libero velit ex justo.",,,,,,
110722,AM International,Growth Development V,rich@am.international.org,2024,Consulting,65,Modern Slavery and Similar Workplace Risks within Your Organization,Employment Conditions,1.3.3,"Does your organization deduct wages, impose monetary fines (including fines for misconduct and poor production) and/or withhold pay entitlements of workers, whether employees or contract workers?",Open,Eu suscipit a justo scelerisque erat diam.,,,,,,
110722,AM International,Growth Development V,rich@am.international.org,2024,Consulting,65,Modern Slavery and Similar Workplace Risks within Your Organization,Employment Conditions,1.3.4,"Are all workers, whether employees or contract workers, provided with a written document in a language they understand that clearly describes the terms of employment, including wage rates and working hours?",Open,Tempor ultricies et nec justo enim porta.,,,,,,
110722,AM International,Growth Development V,rich@am.international.org,2024,Consulting,65,Modern Slavery and Similar Workplace Risks within Your Organization,Employment Conditions,1.3.5,"If on-site or near-site living accommodations are provided to workers, whether employees or contract workers, (e.g., dormitories, hostels, or other forms of shared accommodations) are regular checks of these Ifacilities conducted to ensure that the living conditions are adequate and meet applicable legal requirements (e.g., zoning, fire safety, maximum occupancy limitations, temperature, lighting, sanitary facilities, privacy, ventilation)?",Open,Facilisis varius taciti orci mus sem mollis pretium.,,,,,,
110722,AM International,Growth Development V,rich@am.international.org,2024,Consulting,65,Modern Slavery and Similar Workplace Risks within Your Organization,Employment Conditions,1.3.6,"If on-site or near-site living accommodations are provided to workers, whether employees or contract workers, are workers free to leave those accommodations at will?",Open,Primis in ligula vestibulum enim; aliquam nulla posuere.,,,,,,
110722,AM International,Growth Development V,rich@am.international.org,2024,Consulting,65,Modern Slavery and Similar Workplace Risks within Your Organization,Employment Conditions,1.3.7,"Are your organization’s employees or contract workers free to lawfully resign their employment without restriction or penalty, except for customary and reasonable notice?",Open,Libero fringilla elit ad luctus quis.,,,,,,
110722,AM International,Growth Development V,rich@am.international.org,2024,Consulting,65,Modern Slavery and Similar Workplace Risks within Your Organization,Employment Conditions,1.3.8,"Are workers, including employees and contract workers, paid on a regular recurring basis at least once per month and on time and provided with pay slips that clearly outline how their wages have been calculated and itemize any deductions from wages?",Open,Senectus gravida euismod elit litora ornare imperdiet sit amet.,,,,,,
110722,AM International,Growth Development V,rich@am.international.org,2024,Consulting,65,Modern Slavery and Similar Workplace Risks within Your Organization,Employment Conditions,1.3.9,"In the past 24 months, has your organization sent one or more confidential surveys to a sample group of its workers, whether employees or contract workers, to solicit feedback on whether any workers were experiencing issues, such as coercion or exploitation?",Open,Ac ornare primis arcu hac ligula.,,,,,,
110722,AM International,Growth Development V,rich@am.international.org,2024,Consulting,65,Modern Slavery and Similar Workplace Risks within Your Organization,Employment Conditions,1.3.10,"Does your organization perform any periodic checks of “red flags” that may be indicative of slavery practices, such checking workers’ stated home addresses for indications of high occupancy housing or checking pay routing requests to determine whether unrelated workers may be directing their wages into a single bank account?",Open,Montes nullam mauris at dapibus gravida.,,,,,,
110722,AM International,Growth Development V,rich@am.international.org,2024,Consulting,65,Modern Slavery and Similar Workplace Risks within Your Organization,Employment Conditions,1.3.11,"If your organization has formal workplace representation agreements in place, does your organization consult with and work collaboratively with trade unions and/or employee representatives to address modern slavery risks and remediations?",Open,Nibh molestie fringilla euismod netus urna sagittis commodo.,,,,,,
110722,AM International,Growth Development V,rich@am.international.org,2024,Consulting,65,Modern Slavery and Similar Workplace Risks within Your Organization,Child Labor,1.4.1,Does your organization undertake periodic checks to ensure that child labor is not being used within your organization or by your suppliers?,Open,Nullam congue vitae conubia fusce suscipit ligula diam.,,,,,,
110722,AM International,Growth Development V,rich@am.international.org,2024,Consulting,65,Modern Slavery and Similar Workplace Risks within Your Organization,Grievance and Redress Mechanisms,1.5.1,"Do workers, including employees and contract workers, have one or more multi-language mechanisms to anonymously and confidentially raise concerns related to labor conditions, such as a whistleblower hotline, or to submit workplace grievances and access appropriate remedies?",Open,Vel euismod luctus aliquet mattis gravida? Rutrum conubia ac leo hac taciti adipiscing! Class massa purus adipiscing pellentesque faucibus turpis.,,,,,,
110722,AM International,Growth Development V,rich@am.international.org,2024,Consulting,65,Modern Slavery and Similar Workplace Risks within Your Organization,Grievance and Redress Mechanisms,1.5.2,"Has your organization implemented a process for supervisors to report and record suspected cases of labor trafficking, forced labor, and other forms of labor exploitation in your organization?",Open,Sagittis id class aliquam duis vivamus vitae tortor lacinia viverra.,,,,,,
110722,AM International,Growth Development V,rich@am.international.org,2024,Consulting,65,Supply Chain Management,,2.1,"Is your organization currently aware of any slavery, servitude, forced or compulsory labor, and/or human trafficking in any part of its supply chain?",Open,Justo aliquam velit; nam molestie rutrum efficitur.,,,,,,
110722,AM International,Growth Development V,rich@am.international.org,2024,Consulting,65,Supply Chain Management,,2.2,"Is your organization aware of any instances of suspected slavery, servitude, forced or compulsory labor, and/or human trafficking in any part of the organization’s supply chain in the past 24 months?",Open,Scelerisque libero quisque sem imperdiet aenean auctor taciti vivamus.,,,,,,
110722,AM International,Growth Development V,rich@am.international.org,2024,Consulting,65,Supply Chain Management,,2.3,"Does your organization currently have, or have had in the past 24 months, any direct or indirect suppliers with operations or workers, whether employees or contract workers, in any of the following 10 Countries? North Korea Eritrea Burundi Central African Republic Afghanistan Mauritania South Sudan Pakistan Cambodia Iran",Open,Parturient eros laoreet molestie semper suspendisse.,,,,,,
110722,AM International,Growth Development V,rich@am.international.org,2024,Consulting,65,Supply Chain Management,,2.4,"Does your organization currently have, or have had in the past 24 months, any direct or indirect suppliers with operations or workers, whether employees or contract workers, any of the countries where the risks of modern slavery and human trafficking are high? See the attached reference file for the list of countries",Open,Interdum lectus viverra nulla molestie torquent lacus gravida.,,,,,,
110722,AM International,Growth Development V,rich@am.international.org,2024,Consulting,65,Supply Chain Management,,2.5,"If your organization discovered that any of its suppliers or sub-suppliers used slave labor, forced or compulsory labor, and/or trafficked labor within their work force (or within their own supply chain), would your organization cease to use that supplier (or seek for your organization’s supplier to cease using their sub-supplier)?",Open,Amet posuere mattis posuere curae nullam malesuada finibus est.,,,,,,
110722,AM International,Growth Development V,rich@am.international.org,2024,Consulting,65,Supply Chain Management,,2.6,Has your organization mapped its supply chain in the past 24 months to determine (1) what countries it sources from and what products or services it buys from suppliers in these countries and (2) assessed the resulting modern slavery risks related to sourcing from those countries for those specific products or services?,Open,Ad fringilla cubilia vehicula et iaculis tempus vel.,,,,,,
110722,AM International,Growth Development V,rich@am.international.org,2024,Consulting,65,Supply Chain Management,,2.7,"Has your organization undertaken any due diligence in the past 24 months to assess whether or not slavery, servitude, forced or compulsory labor and/or human trafficking exists in your supply chain?",Open,Convallis ut interdum diam accumsan; velit commodo ullamcorper litora.,,,,,,
110722,AM International,Growth Development V,rich@am.international.org,2024,Consulting,65,Supply Chain Management,,2.8,"Does your organization conduct due diligence checks in the selection of suppliers to establish their credibility, legitimacy, and ability to manage modern slavery risks in your suppliers?",Open,Mattis posuere laoreet dictum inceptos ante a felis.,,,,,,
110722,AM International,Growth Development V,rich@am.international.org,2024,Consulting,65,Supply Chain Management,,2.9,"Does your organization include provisions regarding slavery, forced labor, and other forms of worker exploitation in its contracts with suppliers?",Open,Rhoncus sodales luctus suscipit tincidunt risus porta faucibus.,,,,,,
110722,AM International,Growth Development V,rich@am.international.org,2024,Consulting,65,Supply Chain Management,,2.1,"Does your organization require all direct suppliers to certify that all materials incorporated into the final product were sourced, processed, and manufactured in compliance with the human trafficking and slavery laws of the countries or countries in which they operate?",Open,"Sed laoreet habitant dolor, consequat molestie vel.",,,,,,
110722,AM International,Growth Development V,rich@am.international.org,2024,Consulting,65,Supply Chain Management,,2.11,Does your organization require its suppliers to conduct due diligence checks for modern slavery risks in their suppliers?,Open,Viverra sodales amet nascetur hendrerit class sem platea.,,,,,,
110722,AM International,Growth Development V,rich@am.international.org,2024,Consulting,65,Supply Chain Management,,2.12,Does your organization have a program in place to enable it to take responsive and corrective actions if modern slavery practices are suspected to exist or identified in your organization’s supply chain?,Open,Aptent quisque posuere enim semper nisi sodales dui congue.,,,,,,
110722,AM International,Growth Development V,rich@am.international.org,2024,Consulting,65,Supply Chain Management,,2.13,Does your organization conduct independent and unannounced on-site or remote audits of its suppliers for modern slavery risks?,Open,"Neque felis vehicula praesent eleifend, mollis habitant faucibus condimentum dapibus.",,,,,,
110722,AM International,Growth Development V,rich@am.international.org,2024,Consulting,65,Supply Chain Management,,2.14,Does your organization require that its suppliers adopt company-wide standards on slavery and human trafficking for their employees and contractors?,Open,Nisl vivamus elementum tempor imperdiet feugiat.,,,,,,
110722,AM International,Growth Development V,rich@am.international.org,2024,Consulting,65,Supply Chain Management,,2.15,"Does your organization have accountability standards and procedures in place to hold its suppliers accountable for non-compliance with your organization’s standards on slavery and human trafficking (e.g., remediation requirements)?",Open,Vivamus erat suscipit tellus ex; eget vulputate.,,,,,,
110720,Caterpiller,Keven Real Estate 2,madison@cat.com,2024,Construction,74,Modern Slavery and Similar Workplace Risks within Your Organization,Corporate Compliance Management,1.1.1,"Is your organization currently aware of any slavery, servitude, forced or compulsory labor, and/or human trafficking in any part of the organization’s business (including all sites, facilities, or operational locations) operations or supply chain (including all suppliers)?",Open,Metus est litora potenti maximus velit platea interdum interdum.,,,,,,
110720,Caterpiller,Keven Real Estate 2,madison@cat.com,2024,Construction,74,Modern Slavery and Similar Workplace Risks within Your Organization,Corporate Compliance Management,1.1.2,"Have there been instances of suspected slavery, servitude, forced or compulsory labor, and/or human trafficking in any part of your organization’s business operations (including all sites, facilities, or operational locations) or supply chain (including all suppliers) in the past 24 months?",Open,Blandit volutpat ridiculus cursus molestie phasellus ligula etiam.,,,,,,
110720,Caterpiller,Keven Real Estate 2,madison@cat.com,2024,Construction,74,Modern Slavery and Similar Workplace Risks within Your Organization,Corporate Compliance Management,1.1.3,"Has your organization or any of its key officers and directors ever been sued in any court in any country or the subject of any administrative or regulatory investigative action in any country for the alleged use of forced labor or human trafficking in any of its sites, facilities, or operational locations?",Open,Leo at accumsan ligula elementum est sit primis.,,,,,,
110720,Caterpiller,Keven Real Estate 2,madison@cat.com,2024,Construction,74,Modern Slavery and Similar Workplace Risks within Your Organization,Corporate Compliance Management,1.1.4,"Does your organization currently have any operations or workers, whether employees or contract workers, in the following countries: North Korea Eritrea Burundi Central African Republic Afghanistan Mauritania South Sudan Pakistan Cambodia Iran",Open,Suspendisse lacinia netus ultricies penatibus quisque semper velit tempor.,,,,,,
110720,Caterpiller,Keven Real Estate 2,madison@cat.com,2024,Construction,74,Modern Slavery and Similar Workplace Risks within Your Organization,Corporate Compliance Management,1.1.5,"Did your organization have any operations or workers, whether employees or contract workers, in any of the following 10 Countries in the past 24 months? North Korea Eritrea Burundi Central African Republic Afghanistan Mauritania South Sudan Pakistan Cambodia Iran",Open,Nullam urna curae quis interdum sodales.,,,,,,
110720,Caterpiller,Keven Real Estate 2,madison@cat.com,2024,Construction,74,Modern Slavery and Similar Workplace Risks within Your Organization,Corporate Compliance Management,1.1.6,"Does your organization have any operations or workers, whether employees or contract workers, in any of the countries where the risks of modern slavery and human trafficking are high? See the attached reference file for the list of countries",Open,Leo sed volutpat ad pretium est.,,,,,,
110720,Caterpiller,Keven Real Estate 2,madison@cat.com,2024,Construction,74,Modern Slavery and Similar Workplace Risks within Your Organization,Corporate Compliance Management,1.1.7,"Did your organization have any operations or workers, whether employees or contract workers, in the past 24 months in any of the countries where the risks of modern slavery and human trafficking are high? See the attached reference file for the list of countries",Open,Metus morbi praesent proin sapien vestibulum.,,,,,,
110720,Caterpiller,Keven Real Estate 2,madison@cat.com,2024,Construction,74,Modern Slavery and Similar Workplace Risks within Your Organization,Corporate Compliance Management,1.1.8,"In the past 24 months, has your organization used migrant workers, whether as employees or contract workers and whether on a permanent or seasonal basis, in any of its business operations?",Open,Lobortis porta magnis eros nostra scelerisque fermentum ligula gravida.,,,,,,
110720,Caterpiller,Keven Real Estate 2,madison@cat.com,2024,Construction,74,Modern Slavery and Similar Workplace Risks within Your Organization,Corporate Compliance Management,1.1.9,Has your organization adopted an anti-slavery and anti-human trafficking transparency statement?,Open,Hac tristique praesent hac venenatis fusce sed hac justo.,,,,,,
110720,Caterpiller,Keven Real Estate 2,madison@cat.com,2024,Construction,74,Modern Slavery and Similar Workplace Risks within Your Organization,Corporate Compliance Management,1.1.10,"Does your organization have a written policy, a separate policy or included in an ethical trading policy or Code of Conduct, in place that prohibits modern slavery, including all forms of forced labor, bonded labor, child labor, and human trafficking, in its operations and those of its suppliers?",Open,Hac eget nisi sapien ligula inceptos rutrum habitant ac.,,,,,,
110720,Caterpiller,Keven Real Estate 2,madison@cat.com,2024,Construction,74,Modern Slavery and Similar Workplace Risks within Your Organization,Corporate Compliance Management,1.1.11,"Does your organization currently have a program in place to ensure that modern slavery and human trafficking do not exist in your business operations and supply chain, including those business operations and suppliers located outside of your organization’s home country?",Open,Augue vivamus rhoncus dapibus; cras parturient fusce maecenas sapien.,,,,,,
110720,Caterpiller,Keven Real Estate 2,madison@cat.com,2024,Construction,74,Modern Slavery and Similar Workplace Risks within Your Organization,Corporate Compliance Management,1.1.12,Has the responsibility for addressing modern slavery and human trafficking been formally assigned to your organization’s board of directors or comparable governing body?,Open,Torquent primis neque nunc fermentum nullam convallis.,,,,,,
110720,Caterpiller,Keven Real Estate 2,madison@cat.com,2024,Construction,74,Modern Slavery and Similar Workplace Risks within Your Organization,Corporate Compliance Management,1.1.13,Has the responsibility for addressing modern slavery and human trafficking been delegated by your organization’s board of directors or comparable governing body to someone or some group within your organization?,Open,Condimentum tellus metus viverra sem duis auctor dictumst.,,,,,,
110720,Caterpiller,Keven Real Estate 2,madison@cat.com,2024,Construction,74,Modern Slavery and Similar Workplace Risks within Your Organization,Corporate Compliance Management,1.1.14,"If your organization works with labor providers, does your organization conduct due diligence reviews of these providers prior to using their services to, at a minimum, verify that each provider is a legitimate and registered business entity?",Open,Natoque orci dis suscipit fermentum quis magnis.,,,,,,
110720,Caterpiller,Keven Real Estate 2,madison@cat.com,2024,Construction,74,Modern Slavery and Similar Workplace Risks within Your Organization,Corporate Compliance Management,1.1.15,"If your organization works with labor providers, does your organization have Service Level Agreements in place with these providers outlining their responsible labor sourcing responsibilities?",Open,Nascetur condimentum volutpat montes scelerisque; purus ultrices tristique pretium maximus.,,,,,,
110720,Caterpiller,Keven Real Estate 2,madison@cat.com,2024,Construction,74,Modern Slavery and Similar Workplace Risks within Your Organization,Corporate Compliance Management,1.1.16,"Does your organization have written policies and procedures and other formal processes in place to identify, investigate, and remediate the risk of any instances of modern slavery within your organization?",Open,Proin habitasse in vestibulum conubia sollicitudin.,,,,,,
110720,Caterpiller,Keven Real Estate 2,madison@cat.com,2024,Construction,74,Modern Slavery and Similar Workplace Risks within Your Organization,Corporate Compliance Management,1.1.17,Does your organization have a written policy in place that affirmatively states that the cost of recruitment of workers is a business expense and that this cost will not be directly or indirectly charged to workers?,Open,Nunc magnis dictum augue congue himenaeos vestibulum mattis lobortis.,,,,,,
110720,Caterpiller,Keven Real Estate 2,madison@cat.com,2024,Construction,74,Modern Slavery and Similar Workplace Risks within Your Organization,Corporate Compliance Management,1.1.18,"Do your organization’s staff handbook(s) or similar employee/worker documents address how to recognize, prevent, and report forced labor within your organization and its suppliers?",Open,Sagittis taciti felis congue himenaeos cras congue.,,,,,,
110720,Caterpiller,Keven Real Estate 2,madison@cat.com,2024,Construction,74,Modern Slavery and Similar Workplace Risks within Your Organization,Corporate Compliance Management,1.1.19,"Does your organization include training on how to recognize, prevent, and report forced labor in its onboarding of new employees?",Open,Cursus aliquam lorem habitant vehicula eleifend bibendum dapibus.,,,,,,
110720,Caterpiller,Keven Real Estate 2,madison@cat.com,2024,Construction,74,Modern Slavery and Similar Workplace Risks within Your Organization,Corporate Compliance Management,1.1.20,"Does your organization provide live or online training to your employees on modern slavery risks, including how to recognize, prevent, and report forced labor within your organization, at least once every 12 months?",Open,Interdum lacus vulputate bibendum fames litora taciti porta.,,,,,,
110720,Caterpiller,Keven Real Estate 2,madison@cat.com,2024,Construction,74,Modern Slavery and Similar Workplace Risks within Your Organization,Corporate Compliance Management,1.1.21,Does your organization provide specific training to staff that may visit suppliers on how to spot signs that may be indicative of modern slavery and similar worker exploitation?,Open,Tempus magna lacus ad facilisi imperdiet.,,,,,,
110720,Caterpiller,Keven Real Estate 2,madison@cat.com,2024,Construction,74,Modern Slavery and Similar Workplace Risks within Your Organization,Corporate Compliance Management,1.1.22,"Does your organization provide specific training for its internal recruiters in your organization’s processes for recognizing, preventing, and reporting forced labor, labor trafficking, and other forms of third-party labor exploitation?",Open,Gravida augue imperdiet aliquet nam venenatis nibh eleifend.,,,,,,
110720,Caterpiller,Keven Real Estate 2,madison@cat.com,2024,Construction,74,Modern Slavery and Similar Workplace Risks within Your Organization,Audits,1.2.1,"Has your organization completed any responsible sourcing audits in the past 12 months, whether conducted by an independent audit firm or by internal resources, that included an audit of modern slavery, forced labor human trafficking, and other worker exploitation risk issues in both your organization’s business operations and supply chain?",Open,Suspendisse elit congue porttitor molestie nisl.,,,,,,
110720,Caterpiller,Keven Real Estate 2,madison@cat.com,2024,Construction,74,Modern Slavery and Similar Workplace Risks within Your Organization,Employment Conditions,1.3.1,"Are any original identity-related documents (e.g., passports, birth certificates, national identity cards) of workers, whether employees or contract workers, retained by your organization or someone acting on behalf of your organization?",Open,Pellentesque enim nam blandit nisi porta faucibus fames primis.,,,,,,
110720,Caterpiller,Keven Real Estate 2,madison@cat.com,2024,Construction,74,Modern Slavery and Similar Workplace Risks within Your Organization,Employment Conditions,1.3.2,"Are workers, whether employees or contract workers, required to lodge any “security deposits” (e.g., financial or personal property) or pay any recruitment fees to your organization or someone acting on behalf of your organization?",Open,Fringilla justo suspendisse sapien sit ipsum montes consectetur.,,,,,,
110720,Caterpiller,Keven Real Estate 2,madison@cat.com,2024,Construction,74,Modern Slavery and Similar Workplace Risks within Your Organization,Employment Conditions,1.3.3,"Does your organization deduct wages, impose monetary fines (including fines for misconduct and poor production) and/or withhold pay entitlements of workers, whether employees or contract workers?",Open,Sem enim cubilia nascetur per pretium neque.,,,,,,
110720,Caterpiller,Keven Real Estate 2,madison@cat.com,2024,Construction,74,Modern Slavery and Similar Workplace Risks within Your Organization,Employment Conditions,1.3.4,"Are all workers, whether employees or contract workers, provided with a written document in a language they understand that clearly describes the terms of employment, including wage rates and working hours?",Open,Ipsum nascetur curabitur interdum libero molestie.,,,,,,
110720,Caterpiller,Keven Real Estate 2,madison@cat.com,2024,Construction,74,Modern Slavery and Similar Workplace Risks within Your Organization,Employment Conditions,1.3.5,"If on-site or near-site living accommodations are provided to workers, whether employees or contract workers, (e.g., dormitories, hostels, or other forms of shared accommodations) are regular checks of these Ifacilities conducted to ensure that the living conditions are adequate and meet applicable legal requirements (e.g., zoning, fire safety, maximum occupancy limitations, temperature, lighting, sanitary facilities, privacy, ventilation)?",Open,Dolor dignissim ornare sollicitudin cras faucibus vivamus ut morbi.,,,,,,
